2.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.5 
2.5 1.24912 0.75411 0.520838 0.392728 0.313431 0.259821 0.221164 0.191922 0.168979 0.150453 0.135145 0.122253 0.111223 0.101659 0.0932707 0.0858396 0.0791998 0.0732223 0.0678053 0.0628674 0.0583432 0.054179 0.0503307 0.0467616 0.0434408 0.0403426 0.0374445 0.0347278 0.0321759 0.0297744 0.0275107 0.0253737 0.0233531 0.02144 0.0196258 0.0179029 0.0162639 0.014702 0.0132106 0.0117832 0.0104137 0.00909588 0.00782375 0.00659131 0.00539256 0.00422151 0.00307217 0.00193855 0.000814596 -0.000305717 -0.00142845 -0.00255967 -0.00370546 -0.0048719 -0.00606509 -0.00729114 -0.00855617 -0.00986634 -0.0112279 -0.0126471 -0.0141303 -0.0156843 -0.0173156 -0.0190315 -0.0208393 -0.0227471 -0.0247633 -0.0268972 -0.029159 -0.0315601 -0.0341132 -0.0368327 -0.0397352 -0.0428396 -0.0461682 -0.049747 -0.0536067 -0.057784 -0.062323 -0.0672773 -0.0727123 -0.0787094 -0.0853703 -0.0928238 -0.101236 -0.110825 -0.121881 -0.1348 -0.150136 -0.168691 -0.191665 -0.220937 -0.259625 -0.313267 -0.392596 -0.520739 -0.754044 -1.24909 -2.5 
2.5 1.74237 1.24648 0.936513 0.736642 0.601176 0.504688 0.432912 0.377546 0.33354 0.297688 0.267873 0.242644 0.220981 0.202144 0.185584 0.170888 0.157737 0.145884 0.135131 0.125321 0.116326 0.108042 0.100382 0.0932747 0.0866593 0.0804848 0.0747078 0.0692908 0.0642013 0.0594109 0.0548949 0.0506308 0.0465989 0.0427809 0.0391604 0.0357218 0.0324508 0.0293336 0.0263571 0.0235086 0.0207756 0.0181461 0.0156078 0.0131489 0.0107574 0.00842131 0.00612864 0.00386741 0.00162555 -0.000609014 -0.00284841 -0.00510477 -0.00739027 -0.00971705 -0.0120973 -0.0145433 -0.0170672 -0.0196813 -0.0223981 -0.0252301 -0.02819 -0.0312911 -0.0345467 -0.037971 -0.0415787 -0.0453857 -0.0494088 -0.0536664 -0.0581787 -0.0629682 -0.06806 -0.0734825 -0.0792683 -0.0854551 -0.0920862 -0.099213 -0.106896 -0.115206 -0.124231 -0.134074 -0.144863 -0.156755 -0.169948 -0.184689 -0.201296 -0.220184 -0.2419 -0.267183 -0.297055 -0.332964 -0.37703 -0.432458 -0.504297 -0.600848 -0.736378 -0.936314 -1.24635 -1.74231 -2.5 
2.5 1.97389 1.55294 1.24209 1.01615 0.849942 0.724844 0.628252 0.551809 0.489947 0.438888 0.396014 0.35947 0.327913 0.30035 0.276033 0.25439 0.234978 0.217446 0.201515 0.18696 0.173599 0.161281 0.149881 0.139296 0.129437 0.12023 0.111611 0.103526 0.0959275 0.0887733 0.082027 0.0756559 0.0696306 0.0639245 0.0585129 0.0533732 0.0484838 0.0438245 0.0393756 0.0351184 0.0310342 0.0271049 0.0233126 0.0196392 0.0160668 0.0125777 0.00915369 0.0057769 0.00242922 -0.000907484 -0.0042514 -0.00762075 -0.0110338 -0.0145087 -0.0180639 -0.0217175 -0.025488 -0.0293937 -0.0334531 -0.0376851 -0.0421087 -0.0467433 -0.0516091 -0.056727 -0.0621189 -0.0678082 -0.0738198 -0.0801809 -0.0869213 -0.094074 -0.101676 -0.109769 -0.118401 -0.127626 -0.137509 -0.148123 -0.159557 -0.171914 -0.18532 -0.199924 -0.215909 -0.233501 -0.252977 -0.274687 -0.299076 -0.326715 -0.35835 -0.394976 -0.437935 -0.489081 -0.551034 -0.627569 -0.724256 -0.849449 -1.01576 -1.24179 -1.55274 -1.97379 -2.5 
2.5 2.10024 1.74929 1.46275 1.23593 1.0576 0.916495 0.803441 0.711491 0.63555 0.571901 0.517825 0.47131 0.430852 0.39531 0.363808 0.335663 0.310338 0.287406 0.266521 0.247405 0.229828 0.213601 0.198566 0.18459 0.171562 0.159386 0.147981 0.137276 0.127209 0.117728 0.108784 0.100335 0.0923432 0.0847735 0.0775937 0.0707742 0.0642868 0.0581049 0.0522026 0.0465551 0.0411379 0.0359269 0.0308983 0.0260283 0.0212931 0.0166688 0.0121315 0.00765728 0.00322192 -0.00119874 -0.00562896 -0.0100931 -0.0146154 -0.0192202 -0.0239319 -0.0287749 -0.0337735 -0.0389522 -0.0443356 -0.0499486 -0.0558162 -0.0619643 -0.0684194 -0.0752089 -0.0823617 -0.0899083 -0.0978813 -0.106316 -0.115252 -0.124731 -0.134801 -0.145517 -0.156939 -0.16914 -0.182199 -0.196214 -0.211295 -0.227574 -0.245211 -0.264393 -0.28535 -0.308362 -0.333772 -0.362007 -0.393605 -0.429248 -0.469812 -0.516436 -0.570627 -0.634393 -0.710455 -0.802527 -0.915707 -1.05694 -1.2354 -1.46235 -1.74903 -2.10011 -2.5 
2.5 2.17778 1.88124 1.62368 1.40724 1.22802 1.0801 0.957525 0.855166 0.768862 0.695343 0.632074 0.577092 0.528875 0.486231 0.448226 0.414115 0.383306 0.355318 0.32976 0.306311 0.284708 0.26473 0.246192 0.228937 0.212835 0.197772 0.18365 0.170386 0.157906 0.146145 0.135046 0.124557 0.114634 0.105232 0.0963143 0.0878431 0.0797844 0.0721055 0.0647748 0.0577614 0.0510353 0.0445666 0.0383256 0.0322827 0.0264084 0.0206729 0.0150464 0.00949877 0.00399991 -0.00148044 -0.00697266 -0.0125072 -0.0181144 -0.0238248 -0.0296687 -0.0356767 -0.041879 -0.0483061 -0.0549886 -0.0619573 -0.0692433 -0.0768784 -0.0848953 -0.0933276 -0.102211 -0.111582 -0.121481 -0.131951 -0.143039 -0.154796 -0.16728 -0.180557 -0.1947 -0.209794 -0.225935 -0.243238 -0.261833 -0.281878 -0.303556 -0.327087 -0.352737 -0.380825 -0.411741 -0.445965 -0.48409 -0.526861 -0.575211 -0.630331 -0.693743 -0.767409 -0.853865 -0.956378 -1.07911 -1.22719 -1.40657 -1.62318 -1.88091 -2.17761 -2.5 
2.5 2.22963 1.97421 1.74351 1.54131 1.36715 1.21835 1.09139 0.982787 0.889387 0.808535 0.738036 0.676111 0.621323 0.572513 0.528748 0.489267 0.453453 0.420799 0.390888 0.363372 0.337963 0.314418 0.292533 0.272133 0.25307 0.235216 0.218462 0.202713 0.187883 0.173899 0.160697 0.148215 0.136402 0.125208 0.114588 0.104499 0.0949023 0.085758 0.0770296 0.0686806 0.0606753 0.0529784 0.0455546 0.0383686 0.031385 0.0245681 0.0178823 0.0112915 0.00475941 -0.00175027 -0.00827407 -0.0148485 -0.0215103 -0.0282958 -0.0352416 -0.0423841 -0.0497596 -0.0574046 -0.0653554 -0.0736487 -0.0823213 -0.0914108 -0.100956 -0.110996 -0.121572 -0.132728 -0.14451 -0.156968 -0.170156 -0.184134 -0.198968 -0.214732 -0.231511 -0.2494 -0.268511 -0.288969 -0.310923 -0.334548 -0.360047 -0.387663 -0.417685 -0.450459 -0.486402 -0.52602 -0.569931 -0.618894 -0.673842 -0.735934 -0.806605 -0.887635 -0.981217 -1.09001 -1.21716 -1.36615 -1.5405 -1.7429 -1.97381 -2.22943 -2.5 
2.5 2.26653 2.04247 1.83483 1.64733 1.48093 1.33475 1.20692 1.0952 0.997366 0.911373 0.835425 0.767993 0.707792 0.653752 0.604985 0.560752 0.52044 0.483539 0.449621 0.418327 0.389354 0.362448 0.337388 0.313991 0.292094 0.271561 0.252271 0.234119 0.217014 0.200874 0.185626 0.171205 0.157551 0.14461 0.13233 0.120664 0.109567 0.0989948 0.0889049 0.079256 0.070007 0.0611172 0.0525459 0.044252 0.0361947 0.0283323 0.0206233 0.0130254 0.00549652 -0.00200599 -0.0095248 -0.0171027 -0.0247823 -0.0326065 -0.0406177 -0.0488584 -0.0573709 -0.0661973 -0.0753798 -0.0849607 -0.0949823 -0.105488 -0.116521 -0.128127 -0.140353 -0.153247 -0.166863 -0.181254 -0.196483 -0.212615 -0.229724 -0.247892 -0.267211 -0.287786 -0.309738 -0.333203 -0.358343 -0.385343 -0.414422 -0.445834 -0.479882 -0.516924 -0.557387 -0.601782 -0.650721 -0.70494 -0.765329 -0.832957 -0.909108 -0.99531 -1.09336 -1.20529 -1.33335 -1.47976 -1.64639 -1.83412 -2.042 -2.26629 -2.5 
2.5 2.29401 2.09432 1.90599 1.73224 1.5745 1.43281 1.30632 1.19372 1.09351 1.00417 0.924297 0.852643 0.7881 0.729719 0.676687 0.628315 0.584017 0.543295 0.505729 0.470959 0.43868 0.408629 0.380583 0.354347 0.329756 0.306662 0.28494 0.264479 0.24518 0.226956 0.209729 0.193427 0.177988 0.16335 0.149458 0.136261 0.123707 0.111749 0.100339 0.0894314 0.0789795 0.0689376 0.0592595 0.0498991 0.0408094 0.0319432 0.023253 0.0146905 0.00620724 -0.00224542 -0.0107165 -0.019255 -0.0279099 -0.0367301 -0.0457643 -0.055061 -0.0646682 -0.0746339 -0.0850059 -0.0958318 -0.10716 -0.119037 -0.131514 -0.144639 -0.158465 -0.173046 -0.188439 -0.204704 -0.221907 -0.240121 -0.259422 -0.279901 -0.301655 -0.324796 -0.34945 -0.375763 -0.403903 -0.434061 -0.466462 -0.501368 -0.539084 -0.579968 -0.624442 -0.673 -0.726229 -0.784818 -0.849577 -0.921457 -1.00156 -1.09114 -1.19161 -1.30446 -1.4312 -1.57315 -1.73116 -1.90518 -2.09378 -2.29374 -2.5 
2.5 2.3152 2.13482 1.96258 1.80116 1.65202 1.51566 1.39185 1.27987 1.17877 1.08748 1.00496 0.930182 0.862247 0.800336 0.743731 0.691805 0.644016 0.599897 0.559041 0.521101 0.485776 0.452807 0.421966 0.39306 0.365919 0.340392 0.316349 0.293677 0.272271 0.252041 0.232905 0.214788 0.197622 0.181343 0.165893 0.151214 0.137252 0.123955 0.111272 0.0991509 0.087542 0.076394 0.0656557 0.0552753 0.0452005 0.0353783 0.0257549 0.0162762 0.00688742 -0.00246645 -0.0118408 -0.0212909 -0.0308722 -0.0406398 -0.0506485 -0.0609529 -0.071607 -0.0826643 -0.094178 -0.106201 -0.118787 -0.131988 -0.145857 -0.160451 -0.175823 -0.192034 -0.209143 -0.227216 -0.246322 -0.266537 -0.287944 -0.310635 -0.334712 -0.360292 -0.387504 -0.416498 -0.447443 -0.480535 -0.515999 -0.554093 -0.595119 -0.639423 -0.687411 -0.739548 -0.796378 -0.858524 -0.926705 -1.00174 -1.08453 -1.17609 -1.27747 -1.38973 -1.51383 -1.65049 -1.79993 -1.96166 -2.1342 -2.31489 -2.5 
2.5 2.33197 2.16715 2.00837 1.85778 1.71675 1.58596 1.46553 1.35514 1.25422 1.16205 1.07786 1.00088 0.93037 0.865648 0.806094 0.751157 0.700347 0.653233 0.609437 0.568628 0.530518 0.494854 0.461416 0.43001 0.400466 0.372637 0.346389 0.321607 0.298186 0.276033 0.255062 0.235198 0.216369 0.198509 0.181555 0.165449 0.150131 0.135547 0.121642 0.108359 0.0956436 0.0834407 0.0716939 0.060346 0.0493391 0.0386144 0.0281122 0.017772 0.00753273 -0.00266705 -0.0128892 -0.0231956 -0.0336481 -0.0443083 -0.0552371 -0.0664952 -0.0781425 -0.0902381 -0.102841 -0.116008 -0.129799 -0.144269 -0.159477 -0.175482 -0.192343 -0.210122 -0.228883 -0.248694 -0.269627 -0.291761 -0.315181 -0.339982 -0.366267 -0.394155 -0.423776 -0.45528 -0.488837 -0.524638 -0.562904 -0.603887 -0.647874 -0.695196 -0.746229 -0.801404 -0.861209 -0.926197 -0.996984 -1.07425 -1.15874 -1.25121 -1.35245 -1.46316 -1.58392 -1.71504 -1.8564 -2.00734 -2.16646 -2.33162 -2.5 
