2.2913 2.2407 2.1901 2.1397 2.0893 2.039 1.9889 1.9388 1.8889 1.8392 1.7895 1.74 1.6907 1.6415 1.5925 1.5437 1.495 1.4466 1.3984 1.3503 1.3025 1.2549 1.2076 1.1605 1.1136 1.067 1.0206 0.97454 0.92872 0.88316 0.83788 0.79286 0.74812 0.70364 0.65943 0.61547 0.57177 0.52832 0.4851 0.4421 0.39931 0.35672 0.31431 0.27206 0.22995 0.18797 0.14609 0.10429 0.062552 0.020847 -0.020847 -0.062552 -0.10429 -0.14609 -0.18797 -0.22995 -0.27206 -0.31431 -0.35672 -0.39931 -0.4421 -0.4851 -0.52832 -0.57177 -0.61547 -0.65943 -0.70364 -0.74812 -0.79286 -0.83788 -0.88316 -0.92872 -0.97454 -1.0206 -1.067 -1.1136 -1.1605 -1.2076 -1.2549 -1.3025 -1.3503 -1.3984 -1.4466 -1.495 -1.5437 -1.5925 -1.6415 -1.6907 -1.74 -1.7895 -1.8392 -1.8889 -1.9388 -1.9889 -2.039 -2.0893 -2.1397 -2.1901 -2.2407 -2.2913
2.2862 2.2355 2.1848 2.1342 2.0837 2.0333 1.9831 1.9329 1.8829 1.833 1.7833 1.7337 1.6842 1.635 1.5859 1.537 1.4882 1.4397 1.3914 1.3434 1.2955 1.2479 1.2005 1.1534 1.1066 1.06 1.0137 0.96766 0.92192 0.87647 0.83131 0.78644 0.74187 0.69759 0.65359 0.60988 0.56644 0.52327 0.48035 0.43768 0.39525 0.35302 0.311 0.26916 0.22747 0.18592 0.14449 0.10314 0.061858 0.020615 -0.020615 -0.061858 -0.10314 -0.14449 -0.18592 -0.22747 -0.26916 -0.311 -0.35302 -0.39525 -0.43768 -0.48035 -0.52327 -0.56644 -0.60988 -0.65359 -0.69759 -0.74187 -0.78644 -0.83131 -0.87647 -0.92192 -0.96766 -1.0137 -1.06 -1.1066 -1.1534 -1.2005 -1.2479 -1.2955 -1.3434 -1.3914 -1.4397 -1.4882 -1.537 -1.5859 -1.635 -1.6842 -1.7337 -1.7833 -1.833 -1.8829 -1.9329 -1.9831 -2.0333 -2.0837 -2.1342 -2.1848 -2.2355 -2.2862
2.281 2.2301 2.1793 2.1286 2.078 2.0275 1.9771 1.9268 1.8767 1.8267 1.7768 1.7271 1.6775 1.6282 1.579 1.53 1.4812 1.4326 1.3842 1.3361 1.2882 1.2405 1.1931 1.146 1.0991 1.0526 1.0063 0.96036 0.91471 0.86936 0.82432 0.77961 0.73521 0.69112 0.64735 0.60388 0.56072 0.51785 0.47526 0.43294 0.39087 0.34904 0.30744 0.26603 0.22479 0.18371 0.14275 0.10189 0.061107 0.020364 -0.020364 -0.061107 -0.10189 -0.14275 -0.18371 -0.22479 -0.26603 -0.30744 -0.34904 -0.39087 -0.43294 -0.47526 -0.51785 -0.56072 -0.60388 -0.64735 -0.69112 -0.73521 -0.77961 -0.82432 -0.86936 -0.91471 -0.96036 -1.0063 -1.0526 -1.0991 -1.146 -1.1931 -1.2405 -1.2882 -1.3361 -1.3842 -1.4326 -1.4812 -1.53 -1.579 -1.6282 -1.6775 -1.7271 -1.7768 -1.8267 -1.8767 -1.9268 -1.9771 -2.0275 -2.078 -2.1286 -2.1793 -2.2301 -2.281
2.2757 2.2246 2.1737 2.1229 2.0721 2.0215 1.9709 1.9205 1.8703 1.8201 1.7701 1.7203 1.6706 1.6211 1.5718 1.5227 1.4738 1.4251 1.3766 1.3284 1.2804 1.2327 1.1853 1.1382 1.0913 1.0448 0.99854 0.95263 0.90704 0.86179 0.81688 0.77231 0.72809 0.6842 0.64066 0.59745 0.55457 0.51202 0.46977 0.42782 0.38615 0.34475 0.30359 0.26264 0.22189 0.18131 0.14087 0.10054 0.060294 0.020093 -0.020093 -0.060294 -0.10054 -0.14087 -0.18131 -0.22189 -0.26264 -0.30359 -0.34475 -0.38615 -0.42782 -0.46977 -0.51202 -0.55457 -0.59745 -0.64066 -0.6842 -0.72809 -0.77231 -0.81688 -0.86179 -0.90704 -0.95263 -0.99854 -1.0448 -1.0913 -1.1382 -1.1853 -1.2327 -1.2804 -1.3284 -1.3766 -1.4251 -1.4738 -1.5227 -1.5718 -1.6211 -1.6706 -1.7203 -1.7701 -1.8201 -1.8703 -1.9205 -1.9709 -2.0215 -2.0721 -2.1229 -2.1737 -2.2246 -2.2757
2.2702 2.219 2.168 2.117 2.0661 2.0153 1.9646 1.9141 1.8636 1.8134 1.7632 1.7132 1.6634 1.6138 1.5643 1.5151 1.4661 1.4173 1.3687 1.3204 1.2724 1.2246 1.1771 1.1299 1.0831 1.0365 0.99029 0.94442 0.8989 0.85374 0.80895 0.76453 0.72047 0.67679 0.63349 0.59055 0.54797 0.50574 0.46386 0.4223 0.38106 0.3401 0.29942 0.25898 0.21875 0.17872 0.13884 0.09908 0.059412 0.019798 -0.019798 -0.059412 -0.09908 -0.13884 -0.17872 -0.21875 -0.25898 -0.29942 -0.3401 -0.38106 -0.4223 -0.46386 -0.50574 -0.54797 -0.59055 -0.63349 -0.67679 -0.72047 -0.76453 -0.80895 -0.85374 -0.8989 -0.94442 -0.99029 -1.0365 -1.0831 -1.1299 -1.1771 -1.2246 -1.2724 -1.3204 -1.3687 -1.4173 -1.4661 -1.5151 -1.5643 -1.6138 -1.6634 -1.7132 -1.7632 -1.8134 -1.8636 -1.9141 -1.9646 -2.0153 -2.0661 -2.117 -2.168 -2.219 -2.2702
2.2646 2.2133 2.1621 2.111 2.0599 2.009 1.9581 1.9074 1.8568 1.8064 1.7561 1.7059 1.656 1.6062 1.5566 1.5072 1.4581 1.4091 1.3604 1.312 1.2639 1.216 1.1685 1.1212 1.0743 1.0278 0.98155 0.93571 0.89024 0.84517 0.80048 0.7562 0.71232 0.66885 0.62578 0.58312 0.54085 0.49898 0.45747 0.41634 0.37554 0.33507 0.2949 0.255 0.21534 0.17589 0.13662 0.097487 0.058452 0.019477 -0.019477 -0.058452 -0.097487 -0.13662 -0.17589 -0.21534 -0.255 -0.2949 -0.33507 -0.37554 -0.41634 -0.45747 -0.49898 -0.54085 -0.58312 -0.62578 -0.66885 -0.71232 -0.7562 -0.80048 -0.84517 -0.89024 -0.93571 -0.98155 -1.0278 -1.0743 -1.1212 -1.1685 -1.216 -1.2639 -1.312 -1.3604 -1.4091 -1.4581 -1.5072 -1.5566 -1.6062 -1.656 -1.7059 -1.7561 -1.8064 -1.8568 -1.9074 -1.9581 -2.009 -2.0599 -2.111 -2.1621 -2.2133 -2.2646
2.259 2.2075 2.1561 2.1048 2.0536 2.0025 1.9515 1.9006 1.8498 1.7992 1.7487 1.6984 1.6483 1.5983 1.5486 1.499 1.4497 1.4006 1.3518 1.3032 1.255 1.207 1.1594 1.1121 1.0651 1.0185 0.97228 0.92645 0.88103 0.83602 0.79144 0.74729 0.70358 0.66032 0.6175 0.57512 0.53318 0.49166 0.45057 0.40987 0.36956 0.32961 0.28999 0.25067 0.21163 0.17282 0.13421 0.09575 0.057405 0.019127 -0.019127 -0.057405 -0.09575 -0.13421 -0.17282 -0.21163 -0.25067 -0.28999 -0.32961 -0.36956 -0.40987 -0.45057 -0.49166 -0.53318 -0.57512 -0.6175 -0.66032 -0.70358 -0.74729 -0.79144 -0.83602 -0.88103 -0.92645 -0.97228 -1.0185 -1.0651 -1.1121 -1.1594 -1.207 -1.255 -1.3032 -1.3518 -1.4006 -1.4497 -1.499 -1.5486 -1.5983 -1.6483 -1.6984 -1.7487 -1.7992 -1.8498 -1.9006 -1.9515 -2.0025 -2.0536 -2.1048 -2.1561 -2.2075 -2.259
2.2532 2.2016 2.15 2.0985 2.0471 1.9958 1.9446 1.8936 1.8426 1.7918 1.7411 1.6906 1.6403 1.5901 1.5402 1.4905 1.441 1.3917 1.3427 1.294 1.2456 1.1975 1.1498 1.1024 1.0553 1.0087 0.96244 0.91661 0.87121 0.82626 0.78177 0.73775 0.69421 0.65115 0.60858 0.56649 0.52488 0.48375 0.44308 0.40285 0.36306 0.32366 0.28464 0.24595 0.20758 0.16946 0.13157 0.093851 0.05626 0.018745 -0.018745 -0.05626 -0.093851 -0.13157 -0.16946 -0.20758 -0.24595 -0.28464 -0.32366 -0.36306 -0.40285 -0.44308 -0.48375 -0.52488 -0.56649 -0.60858 -0.65115 -0.69421 -0.73775 -0.78177 -0.82626 -0.87121 -0.91661 -0.96244 -1.0087 -1.0553 -1.1024 -1.1498 -1.1975 -1.2456 -1.294 -1.3427 -1.3917 -1.441 -1.4905 -1.5402 -1.5901 -1.6403 -1.6906 -1.7411 -1.7918 -1.8426 -1.8936 -1.9446 -1.9958 -2.0471 -2.0985 -2.15 -2.2016 -2.2532
2.2473 2.1955 2.1438 2.0921 2.0405 1.989 1.9376 1.8863 1.8352 1.7842 1.7333 1.6826 1.632 1.5817 1.5315 1.4816 1.4319 1.3825 1.3333 1.2844 1.2358 1.1876 1.1397 1.0922 1.045 0.9983 0.952 0.90614 0.86075 0.81584 0.77143 0.72752 0.68414 0.64128 0.59896 0.55717 0.51591 0.47517 0.43495 0.39522 0.35597 0.31717 0.27879 0.2408 0.20314 0.16579 0.12868 0.09177 0.055004 0.018325 -0.018325 -0.055004 -0.09177 -0.12868 -0.16579 -0.20314 -0.2408 -0.27879 -0.31717 -0.35597 -0.39522 -0.43495 -0.47517 -0.51591 -0.55717 -0.59896 -0.64128 -0.68414 -0.72752 -0.77143 -0.81584 -0.86075 -0.90614 -0.952 -0.9983 -1.045 -1.0922 -1.1397 -1.1876 -1.2358 -1.2844 -1.3333 -1.3825 -1.4319 -1.4816 -1.5315 -1.5817 -1.632 -1.6826 -1.7333 -1.7842 -1.8352 -1.8863 -1.9376 -1.989 -2.0405 -2.0921 -2.1438 -2.1955 -2.2473
2.2414 2.1894 2.1374 2.0856 2.0338 1.9821 1.9305 1.879 1.8276 1.7763 1.7252 1.6743 1.6235 1.5729 1.5226 1.4724 1.4225 1.3728 1.3234 1.2743 1.2256 1.1771 1.1291 1.0814 1.0341 0.9873 0.94091 0.89501 0.8496 0.8047 0.76035 0.71654 0.6733 0.63064 0.58856 0.54707 0.50617 0.46585 0.4261 0.3869 0.34824 0.31008 0.2724 0.23514 0.19828 0.16175 0.1255 0.089482 0.053623 0.017863 -0.017863 -0.053623 -0.089482 -0.1255 -0.16175 -0.19828 -0.23514 -0.2724 -0.31008 -0.34824 -0.3869 -0.4261 -0.46585 -0.50617 -0.54707 -0.58856 -0.63064 -0.6733 -0.71654 -0.76035 -0.8047 -0.8496 -0.89501 -0.94091 -0.9873 -1.0341 -1.0814 -1.1291 -1.1771 -1.2256 -1.2743 -1.3234 -1.3728 -1.4225 -1.4724 -1.5226 -1.5729 -1.6235 -1.6743 -1.7252 -1.7763 -1.8276 -1.879 -1.9305 -1.9821 -2.0338 -2.0856 -2.1374 -2.1894 -2.2414
2.2354 2.1831 2.131 2.0789 2.0269 1.975 1.9231 1.8714 1.8198 1.7683 1.717 1.6658 1.6147 1.5639 1.5133 1.4629 1.4127 1.3628 1.3131 1.2638 1.2148 1.1662 1.1179 1.0701 1.0226 0.97564 0.92914 0.88315 0.8377 0.79279 0.74847 0.70475 0.66164 0.61916 0.57733 0.53614 0.4956 0.45571 0.41645 0.37782 0.33978 0.30231 0.26538 0.22893 0.19293 0.1573 0.122 0.086959 0.0521 0.017354 -0.017354 -0.0521 -0.086959 -0.122 -0.1573 -0.19293 -0.22893 -0.26538 -0.30231 -0.33978 -0.37782 -0.41645 -0.45571 -0.4956 -0.53614 -0.57733 -0.61916 -0.66164 -0.70475 -0.74847 -0.79279 -0.8377 -0.88315 -0.92914 -0.97564 -1.0226 -1.0701 -1.1179 -1.1662 -1.2148 -1.2638 -1.3131 -1.3628 -1.4127 -1.4629 -1.5133 -1.5639 -1.6147 -1.6658 -1.717 -1.7683 -1.8198 -1.8714 -1.9231 -1.975 -2.0269 -2.0789 -2.131 -2.1831 -2.2354
2.2292 2.1768 2.1245 2.0722 2.0199 1.9678 1.9157 1.8637 1.8118 1.7601 1.7085 1.657 1.6057 1.5546 1.5037 1.453 1.4025 1.3523 1.3024 1.2528 1.2036 1.1547 1.1062 1.0581 1.0104 0.96329 0.91664 0.87053 0.825 0.78005 0.73573 0.69206 0.64906 0.60676 0.56515 0.52426 0.48409 0.44465 0.40591 0.36787 0.3305 0.29377 0.25765 0.22209 0.18702 0.15239 0.11813 0.084167 0.050414 0.01679 -0.01679 -0.050414 -0.084167 -0.11813 -0.15239 -0.18702 -0.22209 -0.25765 -0.29377 -0.3305 -0.36787 -0.40591 -0.44465 -0.48409 -0.52426 -0.56515 -0.60676 -0.64906 -0.69206 -0.73573 -0.78005 -0.825 -0.87053 -0.91664 -0.96329 -1.0104 -1.0581 -1.1062 -1.1547 -1.2036 -1.2528 -1.3024 -1.3523 -1.4025 -1.453 -1.5037 -1.5546 -1.6057 -1.657 -1.7085 -1.7601 -1.8118 -1.8637 -1.9157 -1.9678 -2.0199 -2.0722 -2.1245 -2.1768 -2.2292
2.2231 2.1704 2.1178 2.0653 2.0128 1.9604 1.9081 1.8558 1.8037 1.7516 1.6997 1.648 1.5964 1.545 1.4937 1.4427 1.392 1.3414 1.2912 1.2413 1.1918 1.1426 1.0938 1.0455 0.99758 0.9502 0.90337 0.8571 0.81143 0.76641 0.72206 0.67841 0.6355 0.59333 0.55195 0.51135 0.47155 0.43256 0.39436 0.35694 0.32029 0.28436 0.24912 0.21451 0.18048 0.14695 0.11384 0.081067 0.048541 0.016164 -0.016164 -0.048541 -0.081067 -0.11384 -0.14695 -0.18048 -0.21451 -0.24912 -0.28436 -0.32029 -0.35694 -0.39436 -0.43256 -0.47155 -0.51135 -0.55195 -0.59333 -0.6355 -0.67841 -0.72206 -0.76641 -0.81143 -0.8571 -0.90337 -0.9502 -0.99758 -1.0455 -1.0938 -1.1426 -1.1918 -1.2413 -1.2912 -1.3414 -1.392 -1.4427 -1.4937 -1.545 -1.5964 -1.648 -1.6997 -1.7516 -1.8037 -1.8558 -1.9081 -1.9604 -2.0128 -2.0653 -2.1178 -2.1704 -2.2231
2.2169 2.164 2.1112 2.0584 2.0056 1.9529 1.9003 1.8478 1.7954 1.743 1.6908 1.6387 1.5868 1.535 1.4835 1.4321 1.381 1.3302 1.2796 1.2294 1.1795 1.1299 1.0808 1.0322 0.98399 0.93635 0.88927 0.84279 0.79695 0.7518 0.70738 0.66371 0.62084 0.57879 0.5376 0.49728 0.45785 0.41932 0.38168 0.34492 0.30903 0.27396 0.23968 0.20612 0.17322 0.14089 0.10906 0.077613 0.046453 0.015465 -0.015465 -0.046453 -0.077613 -0.10906 -0.14089 -0.17322 -0.20612 -0.23968 -0.27396 -0.30903 -0.34492 -0.38168 -0.41932 -0.45785 -0.49728 -0.5376 -0.57879 -0.62084 -0.66371 -0.70738 -0.7518 -0.79695 -0.84279 -0.88927 -0.93635 -0.98399 -1.0322 -1.0808 -1.1299 -1.1795 -1.2294 -1.2796 -1.3302 -1.381 -1.4321 -1.4835 -1.535 -1.5868 -1.6387 -1.6908 -1.743 -1.7954 -1.8478 -1.9003 -1.9529 -2.0056 -2.0584 -2.1112 -2.164 -2.2169
2.2106 2.1575 2.1044 2.0514 1.9983 1.9454 1.8925 1.8396 1.7869 1.7342 1.6817 1.6293 1.577 1.5249 1.4729 1.4212 1.3697 1.3185 1.2675 1.2169 1.1666 1.1167 1.0672 1.0182 0.96965 0.92168 0.8743 0.82755 0.78148 0.73615 0.6916 0.64786 0.60499 0.56302 0.52199 0.48193 0.44286 0.40479 0.36773 0.33166 0.29657 0.26243 0.22918 0.19677 0.16512 0.13413 0.10371 0.073749 0.044115 0.014682 -0.014682 -0.044115 -0.073749 -0.10371 -0.13413 -0.16512 -0.19677 -0.22918 -0.26243 -0.29657 -0.33166 -0.36773 -0.40479 -0.44286 -0.48193 -0.52199 -0.56302 -0.60499 -0.64786 -0.6916 -0.73615 -0.78148 -0.82755 -0.8743 -0.92168 -0.96965 -1.0182 -1.0672 -1.1167 -1.1666 -1.2169 -1.2675 -1.3185 -1.3697 -1.4212 -1.4729 -1.5249 -1.577 -1.6293 -1.6817 -1.7342 -1.7869 -1.8396 -1.8925 -1.9454 -1.9983 -2.0514 -2.1044 -2.1575 -2.2106
