30 18 0.954124 0.0266418
33 18 0.944862 0.02948
36 18 0.93491 0.0322075
39 18 0.924175 0.0349236
42 18 0.912817 0.0374699
45 18 0.900869 0.0399151
48 18 0.888344 0.0421829
51 18 0.875263 0.0443192
54 18 0.861727 0.0462208
57 18 0.847811 0.0479031
60 18 0.833534 0.0493431
63 18 0.818977 0.0504761
66 18 0.804195 0.0513229
69 18 0.789303 0.0518036
72 18 0.774326 0.0518875
75 18 0.759386 0.0515537
78 18 0.744562 0.0507641
81 18 0.729943 0.049449
84 18 0.715616 0.0475941
87 18 0.701671 0.0451212
90 18 0.688226 0.0419855
93 18 0.675349 0.0381079
96 18 0.663165 0.033412
99 18 0.651751 0.0277729
102 18 0.641201 0.0210571
105 18 0.631631 0.0130725
108 18 0.623136 0.00358868
111 18 0.615851 -0.00771904
114 18 0.609944 -0.0212464
117 18 0.605646 -0.0375075
120 18 0.603293 -0.0571415
123 18 0.603395 -0.0809071
126 18 0.606684 -0.109672
129 18 0.614233 -0.144345
132 18 0.627528 -0.185771
135 18 0.648512 -0.234539
138 18 0.679587 -0.290729
141 18 0.723451 -0.353635
144 18 0.782779 -0.421517
147 18 0.859834 -0.491513
150 18 0.955966 -0.559689
153 18 1.07113 -0.621288
156 18 1.20349 -0.671212
159 18 1.34916 -0.704881
162 18 1.50266 -0.71912
165 18 1.65771 -0.712685
168 18 1.80827 -0.68626
171 18 1.94928 -0.642056
174 18 2.07687 -0.582993
177 18 2.18863 -0.512358
180 18 2.28307 -0.43325
183 18 2.35962 -0.348248
186 18 2.4183 -0.259548
189 18 2.45924 -0.168686
192 18 2.48262 -0.0768547
195 18 0 0
198 18 0 0
0 21 0 0
3 21 0 0
6 21 1.00104 0.00312042
9 21 0.998787 0.00689697
12 21 0.995636 0.010704
15 21 0.991486 0.014473
18 21 0.986446 0.0182228
21 21 0.980438 0.0219421
24 21 0.973568 0.0256462
27 21 0.965866 0.0292892
30 21 0.957329 0.0328979
33 21 0.948029 0.0363693
36 21 0.937916 0.0397758
39 21 0.927094 0.0430222
42 21 0.915617 0.0461826
45 21 0.903496 0.0491714
48 21 0.890774 0.05196
51 21 0.877522 0.0545311
